cond_a,seed_a,cond_b,seed_b,acc_a,acc_b,acc_diff,fr_rd,cka,weight_l2
clean,2,noisy_60,9,0.8859999775886536,0.3720000088214874,0.5139999687671661,1.864352822303772,0.21424074470996857,27.26190948486328
clean,2,fr_loss,0,0.8859999775886536,0.8939999938011169,0.008000016212463379,0.1408538520336151,0.9085701704025269,21.826168060302734
clean,2,fr_loss,1,0.8859999775886536,0.8899999856948853,0.0040000081062316895,0.13166555762290955,0.9457020163536072,22.000883102416992
clean,2,fr_loss,2,0.8859999775886536,0.8920000195503235,0.006000041961669922,0.06383438408374786,0.987093448638916,3.6572699546813965
clean,2,fr_loss,3,0.8859999775886536,0.8999999761581421,0.013999998569488525,0.12924741208553314,0.9340202808380127,22.06978988647461
clean,2,fr_loss,4,0.8859999775886536,0.8960000276565552,0.010000050067901611,0.14317834377288818,0.9239242672920227,22.045392990112305
clean,2,fr_loss,5,0.8859999775886536,0.8980000019073486,0.012000024318695068,0.14225371181964874,0.9074375629425049,21.9453125
clean,2,fr_loss,6,0.8859999775886536,0.8880000114440918,0.0020000338554382324,0.13060681521892548,0.9339041113853455,22.098556518554688
clean,2,fr_loss,7,0.8859999775886536,0.8840000033378601,0.001999974250793457,0.1394849717617035,0.9377046823501587,22.045202255249023
clean,2,fr_loss,8,0.8859999775886536,0.8999999761581421,0.013999998569488525,0.13812308013439178,0.93738853931427,21.82221031188965
clean,2,fr_loss,9,0.8859999775886536,0.8920000195503235,0.006000041961669922,0.13232660293579102,0.934801459312439,21.798307418823242
clean,2,smoothed,0,0.8859999775886536,0.8939999938011169,0.008000016212463379,0.817274808883667,0.8168986439704895,21.051761627197266
clean,2,smoothed,1,0.8859999775886536,0.8980000019073486,0.012000024318695068,0.8179458379745483,0.8365365266799927,21.1722412109375
clean,2,smoothed,2,0.8859999775886536,0.8880000114440918,0.0020000338554382324,0.8016519546508789,0.8561416864395142,8.087926864624023
clean,2,smoothed,3,0.8859999775886536,0.8980000019073486,0.012000024318695068,0.7960401773452759,0.8323699235916138,21.181812286376953
clean,2,smoothed,4,0.8859999775886536,0.8999999761581421,0.013999998569488525,0.8206965327262878,0.7710986733436584,21.14488410949707
clean,2,smoothed,5,0.8859999775886536,0.9039999842643738,0.018000006675720215,0.8203225135803223,0.7371246814727783,21.156906127929688
clean,2,smoothed,6,0.8859999775886536,0.8920000195503235,0.006000041961669922,0.8098955154418945,0.8032935857772827,21.2534236907959
clean,2,smoothed,7,0.8859999775886536,0.9020000100135803,0.016000032424926758,0.8179185390472412,0.8335590958595276,21.246652603149414
clean,2,smoothed,8,0.8859999775886536,0.8980000019073486,0.012000024318695068,0.8160226345062256,0.7651634812355042,21.08134651184082
clean,2,smoothed,9,0.8859999775886536,0.9039999842643738,0.018000006675720215,0.8206309080123901,0.7730792760848999,21.04694366455078
clean,3,clean,4,0.9020000100135803,0.8899999856948853,0.012000024318695068,0.12470101565122604,0.955470085144043,21.779949188232422
clean,3,clean,5,0.9020000100135803,0.8980000019073486,0.0040000081062316895,0.12149693816900253,0.9403322339057922,21.591814041137695
clean,3,clean,6,0.9020000100135803,0.8859999775886536,0.016000032424926758,0.1157984584569931,0.9469872117042542,21.688573837280273
clean,3,clean,7,0.9020000100135803,0.8920000195503235,0.009999990463256836,0.13051295280456543,0.953798234462738,21.730897903442383
clean,3,clean,8,0.9020000100135803,0.8939999938011169,0.008000016212463379,0.1260448396205902,0.9548654556274414,21.58817481994629
clean,3,clean,9,0.9020000100135803,0.8920000195503235,0.009999990463256836,0.12238612025976181,0.9379547834396362,21.57607650756836
clean,3,noisy_30,0,0.9020000100135803,0.7099999785423279,0.19200003147125244,0.958865225315094,0.3796598017215729,26.07938003540039
